Date,average_temp,high_temp,low_temp
2004-08-01,28.16596183,33.18483622,24.12884923
2004-08-02,27.22425452,33.00417507,22.8204014
2004-08-03,26.94871095,32.01080332,23.5471526
2004-08-04,27.41993214,32.78412163,23.51221247
2004-08-05,26.91825199,31.66073876,23.5495022
2004-08-06,27.80284854,32.8136657,23.86573497
2004-08-07,27.8191336,32.92877386,24.03143563
2004-08-08,27.71866114,32.69746064,24.00031625
2004-08-09,27.8384093,33.00851953,24.40826298
2004-08-10,28.0123175,34.10389005,23.66762922
2004-08-11,28.26775817,34.02523272,23.49680218
2004-08-12,27.85320261,33.68269422,22.89435464
2004-08-13,27.80597463,33.0303033,23.38169358
2004-08-14,25.98232555,30.37435893,23.34801241
2004-08-15,25.36187077,30.05440894,21.93534329
2004-08-16,24.71672526,29.08380874,21.68683285
2004-08-17,25.00533349,29.45660884,22.24684266
2004-08-18,23.71307661,26.20860254,21.78528491
2004-08-19,22.56063154,26.3277755,20.10061907
2004-08-20,22.70774213,26.55948165,20.03213662
2004-08-21,22.86605996,26.15818202,20.32700746
2004-08-22,21.5093522,24.03357957,19.83166346
2004-08-23,21.7347591,25.13937512,19.29982246
2004-08-24,23.06942465,28.23361891,19.03234836
2004-08-25,23.64855337,28.31125037,19.74749978
2004-08-26,22.95309581,26.96845682,20.5733678
2004-08-27,24.01100468,28.93634357,20.17079237
2004-08-28,23.54863032,27.87176285,20.15078103
2004-08-29,24.50747024,29.83995298,20.24176068
2004-08-30,24.95528602,29.62756308,21.47617254
2004-08-31,24.11649811,29.50185248,18.73020761
2004-09-01,23.67728416,29.12103775,19.37080905
2004-09-02,23.06128322,29.73716375,17.76183916
2004-09-03,22.40257229,28.52376164,16.8163447
2004-09-04,23.53779724,29.78906321,18.95645074
2004-09-05,23.9476387,29.85002505,18.89313559
2004-09-06,23.01995687,27.3712942,19.14028019
2004-09-07,20.62314503,24.12134144,18.73000806
2004-09-08,21.53955535,26.78732647,17.4842595
2004-09-09,21.51629992,26.64616034,17.89550681
2004-09-10,21.04768032,25.92397951,16.82601319
2004-09-11,18.23360209,20.7980025,16.69751085
2004-09-12,21.63671573,24.71696392,17.89059056
2004-09-13,22.24118749,25.76483389,19.32413283
2004-09-14,22.72839493,28.00349878,18.16162975
2004-09-15,23.63074944,27.7772134,20.24459182
2004-09-16,22.87878478,27.74233929,19.89316598
2004-09-17,23.40849022,28.87844724,19.28605557
2004-09-18,21.87444039,25.39160824,18.67862335
2004-09-19,20.16275887,26.57315195,14.8565314
2004-09-20,16.90734264,20.7104129,14.30288761
2004-09-21,17.46595327,22.56717689,14.38373113
2004-09-22,18.3040312,24.6227854,12.57077897
2004-09-23,19.67495456,24.88804802,15.79791851
2004-09-24,20.15427112,26.64737792,15.10662722
2004-09-25,20.25081627,26.02316003,15.16323355
2004-09-26,19.83141886,23.93358652,17.01967482
2004-09-27,20.39267192,26.33427701,15.89860563
2004-09-28,20.17243195,25.37599465,15.75816167
2004-09-29,20.38556129,26.31981104,15.61750464
2004-09-30,20.0765781,27.04844039,14.12216746
2004-10-01,17.63114486,23.55035355,12.16867352
2004-10-02,13.21382713,18.42020885,8.595077576
2004-10-03,13.05518646,20.29642936,6.437604644
2004-10-04,14.72855573,21.65174219,9.078708759
2004-10-05,15.83318057,23.15102208,9.445658456
2004-10-06,16.2489484,23.93645173,10.19285535
2004-10-07,17.09876223,22.79981467,12.27062878
2004-10-08,18.24158286,24.43654037,13.67874869
2004-10-09,18.4628136,23.93917442,13.79589768
2004-10-10,18.49883241,24.93422353,13.31081172
2004-10-11,17.34531844,23.9597627,11.46656603
2004-10-12,15.12267274,20.57973801,9.84679036
2004-10-13,12.52829704,19.38781294,6.27469293
2004-10-14,11.09195949,16.60908519,6.401711602
2004-10-15,13.16269919,20.78814768,5.614114359
2004-10-16,15.6137709,23.45558555,8.711156487
2004-10-17,15.63229821,21.01575909,10.52953748
2004-10-18,15.96651489,21.34965714,12.376376
2004-10-19,16.20692137,21.85862266,11.04624774
2004-10-20,16.37145461,22.571404,10.98963297
2004-10-21,15.19152761,21.86283122,8.495251207
2004-10-22,13.02904255,18.27174082,7.639921162
2004-10-23,11.14794205,18.46148367,5.394829727
2004-10-24,13.35627413,20.23728644,6.975876491
2004-10-25,14.44314931,20.8900682,8.910282846
2004-10-26,12.15044204,16.94673556,7.494297435
2004-10-27,10.0357968,17.47641858,3.756602364
2004-10-28,11.17638613,18.71603206,5.086387788
2004-10-29,12.51839026,19.84535303,6.576210654
2004-10-30,14.02796889,22.29301418,8.273509858
2004-10-31,14.12296706,22.53060943,7.789237313
2004-11-01,13.9117999,20.75105131,8.736806492
2004-11-02,11.51286304,14.80202142,9.09756341
2004-11-03,11.07061795,15.64555586,7.033637197
2004-11-04,11.06125095,17.51846885,6.592891001
2004-11-05,11.35496638,17.38263655,5.689906216
2004-11-06,9.650583867,15.57357227,4.137697049
2004-11-07,9.870972368,18.36891508,2.730754252
2004-11-08,12.61995389,19.36933059,6.672681846
2004-11-09,14.85627438,22.5472517,8.964027168
2004-11-10,15.53980088,17.89557507,12.55205842
2004-11-11,14.43260824,17.41726366,10.75411138
2004-11-12,6.89546332,11.22348511,1.621538113
2004-11-13,4.680220887,9.474516636,-0.672304058
2004-11-14,7.960370215,13.59017792,3.646678428
2004-11-15,6.273424909,10.92327954,2.244442018
2004-11-16,6.714313859,13.43679052,0.390873081
2004-11-17,8.965728108,15.83303678,3.0721425
2004-11-18,9.882507991,16.30767285,5.671574844
2004-11-19,8.745353301,15.35734301,3.976502558
2004-11-20,7.916193372,13.68003029,3.070154143
2004-11-21,6.522239994,12.81986612,1.610655862
2004-11-22,6.512522332,13.85066556,1.214393972
2004-11-23,7.568604817,14.91468456,1.790103811
2004-11-24,8.996514941,16.18829304,3.415314314
2004-11-25,9.779748193,16.43283733,3.893074986
2004-11-26,6.897039627,12.11172838,3.365021284
2004-11-27,7.405986245,11.68056552,3.013654965
2004-11-28,6.477517929,12.69395716,1.937021629
2004-11-29,4.934770907,11.52601355,0.036206532
2004-11-30,4.604373869,10.49618896,-0.222210385
2004-12-01,4.995691876,11.25412789,-0.10279604
2004-12-02,7.686385415,15.29311694,1.10185566
2004-12-03,10.00155634,17.25205317,3.945905455
2004-12-04,9.820810453,11.76312177,7.006770934
2004-12-05,3.889974842,7.984813489,0.334136164
2004-12-06,4.109730805,9.306117378,-2.378790823
2004-12-07,4.949212387,9.003865144,0.766732932
2004-12-08,5.100742193,11.67668966,-0.260921205
2004-12-09,7.038939337,13.73007628,2.386194672
2004-12-10,7.124243941,12.91545549,1.361431823
2004-12-11,4.057332861,10.9016269,-1.700864889
2004-12-12,5.552920581,11.6521219,1.11993063
2004-12-13,2.80140557,9.035268823,-1.702575429
2004-12-14,4.064252094,11.38243518,-2.127595114
2004-12-15,7.036401429,11.52196249,2.928294584
2004-12-16,5.39020037,10.19545449,0.501856605
2004-12-17,4.209681743,10.6054695,-0.777968723
2004-12-18,4.381709569,9.54291347,0.274453693
2004-12-19,4.963477059,10.87179059,-0.66565241
2004-12-20,-0.108027562,6.393279188,-4.373875587
2004-12-21,-1.528088129,4.306939151,-5.974095612
2004-12-22,-1.15043739,3.226078313,-4.315021364
2004-12-23,-2.407454627,3.230762222,-7.046556682
2004-12-24,-0.069557216,4.234640334,-4.266096884
2004-12-25,0.480938317,4.209722063,-2.675912246
2004-12-26,-0.940165094,3.177563905,-4.464971995
2004-12-27,-1.867985546,3.024371203,-5.553533167
2004-12-28,-2.948087835,0.774007033,-7.071667623
2004-12-29,-3.709039864,0.429502989,-6.953688731
2004-12-30,-2.9992828,1.944643387,-7.739999017
2004-12-31,-2.897452155,0.860496223,-5.918670799
2005-01-01,-3.397127947,1.50136344,-7.940556022
2005-01-02,1.007467604,6.2012728,-4.930118409
2005-01-03,4.045544802,8.298905924,-1.468472897
2005-01-04,-2.658728675,2.003339752,-6.125457581
2005-01-05,-3.301102866,2.611161444,-9.661648184
2005-01-06,1.289690552,5.570036838,-3.093004334
2005-01-07,-0.587002127,4.033776703,-5.189557832
2005-01-08,-3.285513166,2.720739414,-8.222086988
2005-01-09,-5.894390776,-1.350617064,-9.456910592
2005-01-10,-3.972981032,0.964824571,-10.12494159
2005-01-11,-3.357773465,0.26734479,-6.481739178
2005-01-12,-3.78432381,0.298880958,-7.445891579
2005-01-13,-3.45581296,0.944625907,-7.553146526
2005-01-14,-2.3429402,2.892706513,-7.813404519
2005-01-15,-1.526535007,3.624622364,-6.063342789
2005-01-16,-0.308585082,4.918133991,-4.059655315
2005-01-17,-0.114190019,6.435552225,-5.488569178
2005-01-18,0.991724648,6.187977723,-4.030156513
2005-01-19,-1.435146699,2.170035468,-4.304121028
2005-01-20,-3.709040999,-0.306897971,-6.180174581
2005-01-21,-4.047580209,1.548226423,-8.900052273
2005-01-22,-1.328410785,4.480897399,-7.510182215
2005-01-23,1.973528805,8.180319366,-2.155401015
2005-01-24,1.640411189,6.317866026,-1.77652213
2005-01-25,0.298163858,4.065456155,-3.500923579
2005-01-26,1.576413629,7.375855281,-1.890281718
2005-01-27,1.341907249,7.249907667,-2.619534016
2005-01-28,1.638570248,9.636129542,-4.153055483
2005-01-29,-0.417107737,4.379981909,-4.838909433
2005-01-30,-4.730744461,-0.86858324,-7.397400886
2005-01-31,-4.845701459,0.171384913,-8.94404596
2005-02-01,-7.967138998,-4.468192163,-10.83600308
2005-02-02,-5.126498224,-0.589824367,-9.65438335
2005-02-03,-3.024966101,2.384754294,-7.398932951
2005-02-04,-0.20829909,5.368482306,-4.962902353
2005-02-05,-0.441217591,4.902156347,-4.641663599
2005-02-06,0.029790485,7.173066428,-6.067894434
2005-02-07,3.186399082,6.56855517,-1.179592505
2005-02-08,2.162922268,6.995429077,-1.552168054
2005-02-09,-0.209563812,3.912691987,-3.902887418
2005-02-10,-3.611626742,0.718006975,-6.837993212
2005-02-11,-4.432929023,0.897760514,-9.081297832
2005-02-12,-3.560731767,2.069663032,-8.092385978
2005-02-13,-1.332672753,5.308040109,-7.662560581
2005-02-14,1.732124167,6.822857967,-4.551647242
2005-02-15,4.827009161,9.618678119,0.306873181
2005-02-16,3.967809383,5.794004326,2.589520228
2005-02-17,5.405893688,10.5503448,1.127688799
2005-02-18,4.0067599,6.408133686,2.167786532
2005-02-19,-0.829945855,4.372613977,-6.084566129
2005-02-20,-5.298531087,-1.166788168,-8.626314747
2005-02-21,-4.517942302,0.11857742,-9.503677893
2005-02-22,0.772362727,6.479435528,-5.977484233
2005-02-23,0.060418395,4.029629162,-3.437111634
2005-02-24,-0.732263875,4.954730993,-4.24943232
2005-02-25,-2.329500177,1.696155341,-5.471560104
2005-02-26,-3.562339374,1.325953044,-8.122836769
2005-02-27,-1.392140088,4.458620953,-7.499707156
2005-02-28,1.101128209,7.045126281,-3.873049641
2005-03-01,0.873840246,6.537278941,-4.788917142
2005-03-02,1.400778457,6.213128603,-2.318887266
2005-03-03,-0.121299095,4.320012581,-4.334633732
2005-03-04,-0.058593367,5.365329408,-4.994017077
2005-03-05,-0.858843942,3.831270234,-4.871936161
2005-03-06,0.84968121,6.903110119,-4.922753474
2005-03-07,4.564333165,11.32814157,-2.52289113
2005-03-08,6.08625083,12.40144962,0.889902342
2005-03-09,8.025943797,15.34806521,-0.668428198
2005-03-10,9.728604415,15.76471385,5.082563804
2005-03-11,2.141050917,6.924119374,-2.754111908
2005-03-12,-2.508442339,1.136969691,-5.175268529
2005-03-13,-0.543232027,3.963532475,-4.883386963
2005-03-14,2.879291777,9.158832803,-3.384195708
2005-03-15,4.423669901,9.733287069,0.353055212
2005-03-16,7.520470538,14.04457414,1.803281764
2005-03-17,6.748955598,11.04777281,4.122894146
2005-03-18,4.772255955,9.247350031,1.340005714
2005-03-19,4.830285952,11.82158935,-1.753302538
2005-03-20,6.46381978,11.78114087,2.406610914
2005-03-21,7.419776009,14.2242093,0.549008222
2005-03-22,7.882661395,13.79537471,4.361767557
2005-03-23,7.901449604,13.52380263,4.005202984
2005-03-24,2.920818986,7.185113603,0.029504598
2005-03-25,3.998510035,9.103333272,-1.579103906
2005-03-26,7.561156022,14.02243072,1.09957223
2005-03-27,9.275874919,15.30015874,3.826058957
2005-03-28,8.342000342,14.67731342,3.833070357
2005-03-29,5.912234212,11.0646117,1.828262309
2005-03-30,7.17878415,13.78340205,0.669661203
2005-03-31,8.981093495,16.54789317,1.764837738
2005-04-01,9.965611125,17.33335891,3.32309486
2005-04-02,10.00755667,17.35902462,4.161714479
2005-04-03,7.876316055,13.37351545,3.574043984
2005-04-04,8.767276954,16.14139062,0.959619613
2005-04-05,13.14639186,21.04774807,5.450990054
2005-04-06,13.49296871,17.85626172,7.649607474
2005-04-07,14.43565042,19.89409916,9.609825614
2005-04-08,14.06824337,22.34749922,7.278614035
2005-04-09,13.02364463,16.24743333,9.558072008
2005-04-10,11.88691183,17.37849792,8.180022342
2005-04-11,11.64943355,17.30483547,7.290235435
2005-04-12,9.954696456,14.86552294,5.922886231
2005-04-13,10.06912892,16.32877349,4.90092376
2005-04-14,10.64651831,17.02721946,4.268528671
2005-04-15,10.08018803,16.48958582,4.094710954
2005-04-16,10.62436409,18.2220972,2.766731073
2005-04-17,13.97848797,21.08562658,5.263516451
2005-04-18,15.30525062,21.07475997,10.03343594
2005-04-19,16.0670651,22.44126472,10.63491002
2005-04-20,11.61926333,15.48011582,8.058909628
2005-04-21,11.06362892,15.54471479,7.042309077
2005-04-22,12.08393192,18.14413599,6.298742144
2005-04-23,12.32854955,19.48945296,5.257796252
2005-04-24,13.3320643,20.40696131,6.660873718
2005-04-25,13.71126033,19.84148928,8.459559788
2005-04-26,14.70236457,21.75362255,7.887498205
2005-04-27,16.03157677,22.91871399,9.433681905
2005-04-28,18.74527888,25.37087271,13.60737965
2005-04-29,18.85599907,25.19648127,13.89794822
2005-04-30,21.88100227,28.59517569,16.4358904
2005-05-01,20.05020795,25.81343807,15.93086168
2005-05-02,18.28750133,25.33457931,12.17111522
2005-05-03,17.60175659,26.69207393,8.829857692
2005-05-04,18.61749923,27.82796102,9.912023597
2005-05-05,18.52312813,25.4201037,12.16853141
2005-05-06,12.8841664,15.98393238,10.15188351
2005-05-07,12.87957428,18.28906975,7.737738407
2005-05-08,13.5718477,17.82465511,9.780966133
2005-05-09,13.51251898,19.45079478,7.95795629
2005-05-10,13.68528324,20.18491821,7.393511186
2005-05-11,14.22727051,19.17661797,10.03147656
2005-05-12,14.51427183,20.34201797,10.89571617
2005-05-13,15.43859317,22.01968056,9.308251741
2005-05-14,16.45945928,22.48908032,11.38753899
2005-05-15,17.38202126,25.29960428,11.05089149
2005-05-16,18.25860954,25.10910394,11.36072219
2005-05-17,19.02027643,24.15155474,14.7819141
2005-05-18,15.85405132,20.38197388,12.3743684
2005-05-19,17.33391494,24.0051167,11.11936247
2005-05-20,17.77811228,24.55968454,11.53807276
2005-05-21,17.18060024,22.92571158,11.71333004
2005-05-22,16.97291243,21.34690363,13.71697888
2005-05-23,16.69020615,21.63448607,12.52811335
2005-05-24,16.34280041,22.86706918,10.66735744
2005-05-25,17.52884967,23.97043961,10.65784637
2005-05-26,19.2117978,25.77686436,13.84593764
2005-05-27,19.92588095,27.45937846,13.04178764
2005-05-28,20.39999146,27.40828135,14.16536812
2005-05-29,20.76935535,28.1462447,14.18844493
2005-05-30,19.63637124,26.83482997,13.81081244
2005-05-31,20.29013639,27.6805256,13.56582208
2005-06-01,19.3876442,24.95462801,14.13931345
2005-06-02,19.09400667,23.36416166,16.6111224
2005-06-03,18.66225059,23.8230704,15.28135123
2005-06-04,18.75242899,23.70864525,14.72939071
2005-06-05,20.9066909,27.51904478,14.65698679
2005-06-06,20.63950206,26.72544637,15.20100949
2005-06-07,20.82269925,25.84111172,16.66907142
2005-06-08,22.4190423,28.17063124,17.04782841
2005-06-09,23.0216685,28.89832663,17.32912706
2005-06-10,18.75997321,22.21535123,17.2007971
2005-06-11,20.63677739,26.66321104,16.58346832
2005-06-12,21.12120044,27.20179509,16.64016302
2005-06-13,22.55037168,29.11245929,16.58051917
2005-06-14,22.91346493,29.72294293,18.11622594
2005-06-15,20.71495381,25.1440496,17.46087531
2005-06-16,21.07049101,25.94171855,17.31791314
2005-06-17,21.85328145,26.44651848,18.48006488
2005-06-18,22.65958198,27.70083543,19.04835655
2005-06-19,22.61835964,27.97843493,18.74609824
2005-06-20,23.08456368,29.2400307,18.00364609
2005-06-21,24.036027,29.29388216,20.06763431
2005-06-22,23.878653,29.51462098,20.01519311
2005-06-23,24.32684687,30.43060002,20.04114411
2005-06-24,25.13567854,31.3255437,20.08149835
2005-06-25,25.07021201,29.92141361,20.93812207
2005-06-26,24.6280496,28.63151052,21.14399393
2005-06-27,23.71965242,26.05971323,21.81032597
2005-06-28,23.44962288,26.50836307,21.14610843
2005-06-29,23.85737301,26.40187173,21.69775165
2005-06-30,25.27506738,29.99808007,22.18392681
2005-07-01,23.45198564,26.02704847,21.6319189
2005-07-02,23.97897487,26.94305415,22.20739702
2005-07-03,22.39060207,24.57904747,20.67545368
2005-07-04,23.75135982,27.92120933,20.45633285
2005-07-05,22.86828951,26.21359671,20.83799103
2005-07-06,24.0239154,28.92057022,20.49083009
2005-07-07,23.56864123,27.79623508,20.77982765
2005-07-08,23.98866829,27.97012972,20.90128274
2005-07-09,22.59974373,24.7935562,20.91458113
2005-07-10,22.97126723,26.18174681,20.18309684
2005-07-11,20.5919385,23.17378282,19.33111703
2005-07-12,22.49149901,26.63825869,18.54482742
2005-07-13,22.96227986,26.89033032,20.65042869
2005-07-14,24.41871011,29.49296711,20.75337399
2005-07-15,25.33142991,30.10487468,21.3825331
2005-07-16,25.48362829,29.47840473,22.78489338
2005-07-17,25.21067628,28.58986956,22.50267761
2005-07-18,26.38643599,31.46636235,22.83629229
2005-07-19,26.51648135,31.64083025,22.69257834
2005-07-20,26.51996549,31.84952349,22.7831538
2005-07-21,26.91388669,32.45373864,22.98692185
2005-07-22,27.57228271,33.54680872,22.58645551
2005-07-23,27.87352805,32.80339174,23.82347735
2005-07-24,27.30435824,31.90665262,24.10074164
2005-07-25,26.66249466,31.00927353,23.5575942
2005-07-26,26.45473243,31.47749911,23.04380627
2005-07-27,26.4889628,30.69744894,23.11518108
2005-07-28,24.19073843,27.01713765,22.25723871
2005-07-29,25.26131312,29.44096441,21.96286426
2005-07-30,25.8151891,30.33312945,22.49556655
2005-07-31,26.65525944,31.26432546,22.71640452
2005-08-01,25.39101,28.65479161,22.93704871
2005-08-02,25.73398086,29.57445012,23.33641402
2005-08-03,25.66353533,29.08841245,23.69339658
2005-08-04,28.08425995,32.48302034,24.1229051
2005-08-05,28.40472006,33.83675599,23.92479682
2005-08-06,27.71620913,33.94362582,23.43584724
2005-08-07,26.5996083,30.89019433,23.39324298
2005-08-08,26.12694084,30.36341701,23.82996963
2005-08-09,26.60094373,30.21501765,24.22575025
2005-08-10,25.63913427,29.4452962,23.57254421
2005-08-11,25.61928962,28.25753193,23.86088298
2005-08-12,26.79847866,29.80719901,24.35786241
2005-08-13,27.62979095,31.54593607,24.57218089
2005-08-14,27.67128302,31.7708331,24.76272979
2005-08-15,27.01158882,31.30373033,24.39323731
2005-08-16,27.59309198,32.70837249,23.75493594
2005-08-17,27.23203643,32.2321586,23.80373085
2005-08-18,25.48586717,30.77285191,22.53793851
2005-08-19,22.7285264,25.91427834,20.77374857
2005-08-20,22.41445958,26.04617076,19.86161288
2005-08-21,23.64329208,28.12424252,20.38856208
2005-08-22,22.48402875,25.91943364,20.25929263
2005-08-23,23.47492609,28.83442481,18.61164677
2005-08-24,20.75902237,24.42156513,17.31758361
2005-08-25,20.15070749,22.84693144,18.10085357
2005-08-26,21.91401217,26.52511761,17.47830763
2005-08-27,23.16832492,28.30907427,19.32764835
2005-08-28,23.12552709,28.18331064,19.21586278
2005-08-29,23.93491439,29.35131152,19.85538919
2005-08-30,23.13577486,26.87889968,20.24920348
2005-08-31,24.47030294,30.5780064,19.0997142
2005-09-01,26.26775854,31.06674726,22.55148672
2005-09-02,25.49275969,29.81210292,22.16113646
2005-09-03,23.52322098,27.76152492,20.88287754
2005-09-04,22.48721798,26.32197022,19.71152754
2005-09-05,22.10775305,27.18335398,17.71318864
2005-09-06,21.82478406,25.15313448,19.23740423
2005-09-07,23.26323764,28.90915259,18.7827204
2005-09-08,23.59487107,29.01932824,19.02779907
2005-09-09,22.42217425,25.233733,20.33827027
2005-09-10,23.68997801,28.80235062,20.18027966
2005-09-11,25.12692176,30.48442853,21.07076769
2005-09-12,25.64035272,30.60350611,21.63460739
2005-09-13,22.73108694,26.92495273,19.22079057
2005-09-14,21.17558762,25.90880936,17.49469312
2005-09-15,21.01517311,26.60744916,16.41915812
2005-09-16,22.15955697,27.1192666,17.44024831
2005-09-17,23.56407863,26.99537133,20.30566916
2005-09-18,23.05927499,27.28063039,20.06720738
2005-09-19,20.83478745,24.87602017,17.93201442
2005-09-20,20.60678727,24.70984341,16.5123902
2005-09-21,17.31453373,21.13373751,15.61038589
2005-09-22,18.34020698,21.16038708,16.17839628
2005-09-23,19.8961684,23.76656136,16.75121754
2005-09-24,20.40332229,26.00201219,16.49586453
2005-09-25,19.53595899,25.06405904,15.069952
2005-09-26,20.06721423,25.65898946,16.20484256
2005-09-27,19.27537016,24.68858508,15.8304602
2005-09-28,19.22403757,25.51623856,14.6480242
2005-09-29,19.92375094,25.70832149,14.49344912
2005-09-30,19.0885461,21.96119645,16.54028448
2005-10-01,21.63518642,24.48657294,19.66600693
2005-10-02,20.11836695,24.8586611,16.20462112
2005-10-03,17.53139245,21.9466232,14.03406902
2005-10-04,15.71448186,21.11113026,12.02319545
2005-10-05,15.32975388,21.77429475,10.44715403
2005-10-06,16.65044107,24.25856632,10.2881165
2005-10-07,15.27551125,17.39166707,13.48479375
2005-10-08,16.33113676,21.753312,12.28202801
2005-10-09,15.7657932,22.30434315,10.64619945
2005-10-10,16.69641448,23.75139891,11.34446958
2005-10-11,16.68018417,23.34662194,11.26575807
2005-10-12,17.01620701,23.7491675,11.58912895
2005-10-13,17.84053722,23.49033868,13.12639122
2005-10-14,15.66242659,19.91304983,10.85140534
2005-10-15,14.08819166,20.16691054,9.141354157
2005-10-16,13.5912484,20.99707263,7.712726332
2005-10-17,14.59747228,22.52815159,7.674299843
2005-10-18,14.4009506,21.31428158,8.822501809
2005-10-19,14.65712263,21.51680887,9.19557986
2005-10-20,14.79995946,21.94113574,9.649673814
2005-10-21,12.41997393,15.65285393,8.924295639
2005-10-22,8.561768816,13.60890937,4.337977043
2005-10-23,9.35571458,16.54575998,2.238857438
2005-10-24,12.26036445,19.18672973,5.862206426
2005-10-25,13.13660783,19.68266793,8.314796934
2005-10-26,13.96604641,20.34372302,9.44924368
2005-10-27,13.61043018,21.05572081,8.650404916
2005-10-28,12.85558661,17.7735163,8.74155682
2005-10-29,10.3682537,14.53683712,6.497790933
2005-10-30,8.778798889,13.95772101,4.5558147
2005-10-31,9.460294524,16.74077272,3.370994023
2005-11-01,11.10735107,18.3230762,5.066817346
2005-11-02,12.6150457,18.69972079,7.291886498
2005-11-03,15.1577988,22.12607197,10.42789346
2005-11-04,15.73514235,22.62438227,10.38553994
2005-11-05,16.59424065,21.3918261,11.10639884
2005-11-06,15.24841243,19.84089486,9.919672367
2005-11-07,11.1676015,16.50274189,6.02953668
2005-11-08,9.942131371,14.75141807,4.666247988
2005-11-09,9.877145772,15.93569122,3.781848335
2005-11-10,12.90512222,19.17410748,6.630641419
2005-11-11,11.98510597,15.86244312,7.602657291
2005-11-12,8.849271627,15.69772303,3.677207608
2005-11-13,9.266993283,15.18540178,3.6450345
2005-11-14,7.417345333,12.02250693,3.083464649
2005-11-15,3.980871062,9.081077721,0.108587701
2005-11-16,3.074199347,9.40465654,-2.279753697
2005-11-17,3.741826381,9.806884089,-2.107460538
2005-11-18,4.109359449,9.423533196,-0.423638412
2005-11-19,2.911942012,8.842710045,-1.736304185
2005-11-20,3.200814245,10.42256959,-2.982390628
2005-11-21,5.573516655,11.58109854,0.042910989
2005-11-22,5.112015766,10.75105622,0.029247677
2005-11-23,7.533507507,13.23942655,1.516883403
2005-11-24,7.495750208,13.80256642,2.919711248
2005-11-25,7.438324396,14.3233998,2.011887209
2005-11-26,7.64441345,14.22927764,2.098342095
2005-11-27,8.314526424,13.64888789,3.921663596
2005-11-28,7.975180768,14.07001529,2.809425801
2005-11-29,4.710887157,8.698618328,1.232480032
2005-11-30,4.114505736,10.07075005,-0.737581659
2005-12-01,6.007915371,12.72878248,0.437672575
2005-12-02,3.010562978,6.937721483,-1.39427952
2005-12-03,0.691885733,4.757076107,-3.023434605
2005-12-04,-2.64635616,0.895794796,-5.587634519
2005-12-05,-3.520008948,0.21822084,-7.538795994
2005-12-06,-1.456801512,3.309981236,-5.880404345
2005-12-07,-1.063279367,3.496098099,-4.908992424
2005-12-08,-1.414301648,2.459904657,-4.386303443
2005-12-09,-0.678200473,4.152746444,-5.059174845
2005-12-10,-0.897034814,3.407608255,-5.37048376
2005-12-11,-4.093055057,-0.233572769,-7.001013335
2005-12-12,-5.420612746,-2.078363335,-8.16065594
2005-12-13,-6.096081204,-2.039217137,-9.414740699
2005-12-14,-4.403785584,0.51837259,-9.110366618
2005-12-15,-3.383787869,1.012392889,-8.075252908
2005-12-16,-2.098621036,2.497894918,-6.431573637
2005-12-17,-7.302989932,-2.607157278,-11.95270518
2005-12-18,-7.250250525,-1.102119534,-13.88360678
2005-12-19,-4.044983899,2.413904911,-9.261299568
2005-12-20,-2.569505044,3.390053494,-8.929777372
2005-12-21,-4.571460474,-0.242290134,-8.023913006
2005-12-22,-4.922213876,-0.860619788,-9.866070811
2005-12-23,-1.340474753,3.43494497,-5.26895656
2005-12-24,-3.610171908,1.302376298,-8.439365588
2005-12-25,-0.828105689,5.563366712,-7.086921286
2005-12-26,-5.148960704,-1.124350398,-8.333024754
2005-12-27,-5.327200456,-0.262297412,-9.758012494
2005-12-28,-4.712185662,1.568120418,-10.01471421
2005-12-29,-3.232772293,2.759939422,-8.470211678
2005-12-30,-0.170996563,5.559983542,-5.22714413
2005-12-31,1.077746683,5.912309129,-3.821705897
2006-01-01,1.457161166,4.540077685,-2.071350906
2006-01-02,1.520814584,5.886337696,-1.450665051
2006-01-03,-0.647739273,3.334415776,-3.732091235
2006-01-04,-3.696129183,-1.712644305,-5.967159643
2006-01-05,-5.530692801,-0.859492351,-9.44561667
2006-01-06,-5.589930298,-1.619531018,-8.710457312
2006-01-07,-5.216736477,-0.212894143,-9.73625443
2006-01-08,-3.717040326,2.606652737,-9.105550047
2006-01-09,-1.117050916,4.664334428,-7.171707174
2006-01-10,0.001424594,4.934163015,-4.093815246
2006-01-11,-1.471870748,5.701882346,-6.541651351
2006-01-12,1.597972952,6.729681302,-5.387729662
2006-01-13,5.027890943,7.228297646,2.894520579
2006-01-14,4.200498473,7.940179955,1.374565984
2006-01-15,3.135692264,8.019612015,-0.136984819
2006-01-16,1.396933563,4.12506265,-1.370075032
2006-01-17,1.822322404,6.676026012,-2.115840594
2006-01-18,1.775177076,6.574163914,-1.453092414
2006-01-19,2.336816307,6.785332723,-1.84828931
2006-01-20,2.567369574,7.234940221,-0.755143727
2006-01-21,0.98577763,6.456560355,-2.842222237
2006-01-22,-1.386267418,2.442687021,-5.064128763
2006-01-23,-3.155627686,2.444182049,-8.098197871
2006-01-24,-2.552339116,3.556862077,-7.668787033
2006-01-25,-0.708236321,5.189326009,-5.678788258
2006-01-26,0.382495461,5.945230895,-4.124655273
2006-01-27,1.378996713,6.713793604,-2.690493215
2006-01-28,0.875835187,7.505821781,-4.896184837
2006-01-29,4.438925429,10.5721201,-2.401448002
2006-01-30,5.625454789,9.599775668,2.726709193
